0,74,38,2,4,78,-7,56,12,52,36,12,35,16,27,26,33,25,35,2,32,65,35,34,75,65,39,20,19,32,58,26,63,73,79,-3,62,68,57,41,70,70,25,65,77,38,53,64,2,36,79,24,79,17,4,56,23,36,19,1,0,10,-5,3,64,69,0,79,17,39,-2,37,52,70,0,25,74,-1,19,13,79,21,35,-6,57,75,42,16,28,32,63,44,79,19,44,42,77,74,20,-3
5,77,-1,58,32,0,11,18,62,5,67,14,15,78,66,-4,74,0,20,41,57,57,6,5,80,42,53,7,23,65,19,74,38,24,70,60,25,54,34,2,67,77,68,64,14,8,-3,40,53,26,47,23,49,67,77,4,4,26,29,13,79,39,31,15,50,12,80,37,75,34,50,46,10,8,78,74,16,51,50,30,23,39,40,77,47,21,61,71,17,38,-1,32,35,-1,55,5,72,8,61,1
39,7,55,74,63,28,37,0,35,23,41,35,80,75,-4,3,29,0,46,52,-7,1,7,61,41,-7,-2,1,25,42,19,19,65,69,51,40,1,-1,49,27,69,50,1,8,46,18,80,41,50,75,73,15,63,51,19,2,47,54,66,34,57,18,-6,1,47,29,74,76,22,72,51,0,76,48,63,79,61,71,27,-6,26,-1,58,49,41,48,-2,70,62,44,54,72,12,7,33,29,77,72,11,74
35,6,76,40,66,19,35,65,79,64,65,19,40,-7,5,74,59,0,39,27,52,29,24,12,2,21,23,72,35,66,61,76,16,15,59,52,51,4,25,41,23,76,57,-4,74,50,0,30,20,13,64,29,62,0,27,33,7,50,26,-3,32,27,50,2,57,43,51,4,72,38,28,10,0,59,35,67,34,2,51,-4,37,2,3,54,18,73,1,67,6,42,74,13,67,36,36,3,71,29,4,32
59,18,46,57,36,49,15,-3,53,53,65,48,-3,-7,49,14,-7,46,-6,-4,59,29,54,-6,39,16,13,17,1,-2,68,24,33,33,80,72,-5,75,68,67,7,63,33,8,23,71,36,-7,28,62,36,27,58,15,23,80,46,55,24,22,-2,38,20,58,34,76,40,34,-3,31,77,-2,41,45,32,1,33,38,42,66,10,9,32,63,30,63,-5,30,37,44,42,78,23,23,-4,-3,17,25,17,59
-2,-6,61,-2,1,66,38,35,37,71,20,63,76,36,25,-3,24,4,31,75,62,9,69,23,77,7,53,73,24,59,79,80,58,57,37,5,-1,50,-1,57,19,35,66,1,62,32,36,13,40,56,77,34,54,-6,17,8,31,40,71,52,-1,27,33,6,58,8,12,51,49,68,7,2,17,65,58,8,78,53,3,-5,26,-3,-6,-3,0,56,34,71,45,73,65,3,37,2,43,19,9,57,47,20
65,-2,4,70,62,56,38,1,45,50,41,36,-1,80,18,70,65,19,11,13,42,24,19,78,17,24,52,-6,43,24,26,37,66,-5,59,21,80,64,25,28,27,17,67,34,24,8,33,65,2,29,77,5,8,49,44,65,23,64,24,39,64,21,78,57,-3,-3,71,43,46,66,19,66,21,22,46,50,32,11,57,59,41,80,18,80,33,13,65,0,45,22,79,56,33,61,28,13,-4,31,50,33
75,-7,60,42,-7,55,65,60,80,26,62,37,43,48,51,56,23,43,28,0,33,44,-6,78,-1,7,79,19,16,27,33,49,70,74,30,-5,1,67,-2,22,75,45,39,57,1,33,41,62,2,15,13,33,58,77,23,39,62,4,20,57,39,7,32,4,52,14,12,-4,59,62,69,19,35,61,19,58,47,57,40,-5,22,69,36,46,32,29,79,54,19,23,15,45,68,-1,63,40,72,35,65,67
21,14,25,11,75,28,51,73,-6,10,29,62,-3,19,-1,8,19,76,79,31,-2,20,5,45,58,3,7,79,9,60,4,39,52,54,24,52,5,0,28,76,60,53,73,11,36,43,41,59,13,72,22,32,20,41,-6,39,73,72,66,6,31,64,44,11,52,15,18,30,59,54,64,43,42,23,66,77,25,65,-1,77,61,58,26,48,-4,37,-3,30,47,3,20,4,32,25,77,46,10,46,11,75
32,35,41,66,7,49,13,74,27,19,13,64,72,3,62,19,60,63,-1,27,59,28,47,31,73,5,78,33,69,61,37,28,56,26,10,77,3,26,27,35,57,54,68,46,32,67,78,33,76,72,68,34,47,3,39,80,23,71,36,64,24,10,38,32,35,62,13,75,64,10,13,16,72,29,60,0,52,19,-5,-1,-6,77,40,41,12,33,57,32,41,60,27,43,23,19,16,40,6,20,45,18
42,50,32,76,72,38,3,63,14,20,35,4,-5,1,13,42,5,47,37,-4,79,80,-3,11,72,41,77,71,1,80,66,44,56,78,52,61,71,-1,-5,61,42,34,79,15,1,38,-5,46,36,19,2,67,32,43,1,69,27,-3,44,6,53,79,77,25,52,70,-5,67,56,23,70,61,33,35,21,70,5,33,59,26,70,78,63,3,30,28,69,16,78,-2,52,11,45,13,65,20,52,77,42,52
14,-7,37,76,38,4,3,64,43,33,17,-2,48,15,80,9,42,33,30,15,63,24,26,45,21,26,-2,73,39,27,56,15,63,-1,-1,8,41,0,20,5,2,30,70,75,-3,-7,7,56,2,75,13,45,4,51,0,17,24,12,16,79,73,46,14,73,0,1,0,14,65,73,76,14,44,16,30,44,72,10,-3,22,18,77,25,69,25,64,72,-1,77,-7,28,61,36,26,60,2,64,63,78,-7
-3,-4,42,28,17,73,24,16,0,26,54,45,68,69,53,79,77,48,-1,45,25,58,41,43,8,-2,36,73,54,-4,75,2,14,66,65,65,45,70,25,61,-1,32,-7,16,44,75,-3,4,56,3,10,54,73,3,43,14,41,41,-4,0,63,46,73,7,65,11,41,23,76,58,26,66,45,35,80,60,2,43,36,76,35,9,32,45,54,56,34,-4,65,73,14,67,3,62,60,28,74,70,60,7
34,12,7,76,73,43,2,53,14,16,64,72,27,46,74,29,3,60,68,65,32,4,10,24,11,53,66,29,53,13,-1,25,56,73,-1,5,62,20,10,72,24,44,26,35,58,9,48,-2,33,44,21,48,69,12,-3,54,32,33,28,70,76,30,-6,0,76,60,11,24,5,70,16,38,15,3,29,74,53,3,64,25,43,-1,67,8,51,46,-7,1,20,24,71,80,44,71,6,-4,13,31,66,46
0,72,14,51,45,62,51,19,57,48,9,47,1,74,52,9,22,48,77,76,5,17,8,-3,26,-7,2,20,65,65,8,0,11,44,3,56,-4,71,56,11,57,36,7,50,70,-2,-3,-1,35,21,67,31,41,58,58,26,38,77,32,59,11,46,16,13,17,54,71,39,-3,4,14,27,9,14,14,52,43,56,27,37,51,46,45,17,37,61,9,62,53,27,44,38,5,39,17,6,47,27,18,71
51,26,43,16,72,71,74,50,-7,79,61,70,63,52,70,3,73,44,34,15,33,27,15,75,36,47,79,11,-7,2,22,45,68,78,28,68,31,66,49,35,66,10,11,64,-5,14,17,6,5,68,54,37,57,70,-6,39,22,20,2,9,36,72,71,18,6,57,-1,16,36,55,11,22,35,31,24,39,65,80,36,34,5,41,59,24,3,78,15,49,-7,65,53,45,39,32,44,44,58,32,60,56
17,64,34,36,77,14,30,31,28,50,46,70,-1,28,59,26,22,-3,49,-6,73,63,2,30,21,-4,2,2,69,2,6,72,31,14,53,35,-1,59,51,32,-6,49,52,74,33,13,45,68,33,42,54,22,31,58,58,73,77,31,-5,62,-7,42,40,54,32,29,37,45,77,4,74,2,5,44,23,24,75,57,29,-4,35,7,58,28,79,17,11,24,65,10,11,23,27,72,10,21,31,14,21,72
1,79,72,34,49,48,14,0,35,28,14,11,38,24,22,11,8,49,3,29,4,-4,69,77,4,75,30,44,5,17,30,58,-7,29,46,10,76,31,58,77,65,34,26,12,17,65,41,16,55,70,37,76,33,65,65,-1,28,32,-4,37,33,29,78,39,10,5,55,14,65,63,19,17,44,3,18,35,49,6,50,71,0,59,52,-1,8,74,19,34,34,15,41,61,34,17,76,77,-1,42,80,61
19,76,5,1,34,36,65,80,53,26,61,0,-7,8,-3,80,40,29,76,22,76,-1,6,6,72,42,36,44,-5,61,62,19,26,9,66,60,71,65,4,75,65,71,72,32,-3,67,18,43,-4,24,28,25,32,-5,25,67,58,60,74,80,36,18,35,72,-3,-6,55,48,53,15,40,27,-4,34,59,0,67,41,53,1,20,72,41,3,29,20,38,21,48,10,63,20,3,34,8,-2,74,59,48,46
-7,21,67,2,54,17,76,17,18,25,46,19,40,66,10,21,43,60,31,74,14,55,8,1,2,31,-3,80,26,64,34,52,48,72,71,-6,3,3,60,78,23,-5,26,63,2,30,2,76,53,38,72,16,66,-1,51,34,1,-4,65,80,6,73,-2,1,62,73,50,14,79,-4,6,-6,5,47,46,14,1,50,72,0,76,25,14,19,59,-4,32,59,36,80,36,71,19,58,78,19,10,52,43,32
47,-5,-4,4,7,61,58,19,0,34,62,59,40,13,1,23,34,32,15,45,71,17,61,76,-4,77,28,34,47,16,69,79,-4,60,56,18,75,26,55,15,25,27,52,79,48,5,54,43,65,49,8,42,77,75,54,45,-6,5,28,76,40,72,13,60,56,62,28,15,23,44,73,10,58,64,12,-5,32,16,40,66,29,49,15,15,9,14,42,0,3,16,75,39,40,17,72,75,64,61,68,80
-4,10,9,76,-5,17,-2,42,4,2,58,-4,54,13,1,40,32,39,32,16,25,38,59,60,22,12,65,74,64,13,71,71,28,21,69,27,14,68,75,34,51,30,23,66,41,49,2,68,74,61,-4,60,42,33,68,10,-2,12,9,43,19,46,61,22,16,30,14,30,65,74,79,69,-4,66,37,71,72,47,76,1,48,10,5,68,33,46,48,72,20,19,-1,69,57,0,17,59,19,58,31,9
-4,77,44,67,51,52,13,16,78,25,79,3,17,10,54,15,-7,42,80,17,8,22,75,23,3,65,30,72,59,8,4,14,56,50,65,78,-3,48,50,1,74,9,75,58,59,62,31,-2,23,40,47,57,21,78,1,55,51,22,60,23,53,17,69,70,-1,69,52,60,76,5,13,66,0,46,64,58,40,2,18,3,12,2,80,-4,7,51,17,77,44,60,25,4,25,67,23,47,12,55,-6,1
52,33,63,-2,-1,47,14,55,14,24,15,18,30,48,51,24,67,75,57,13,63,19,62,-6,2,59,77,75,48,-5,3,7,40,44,69,54,5,33,55,22,61,68,49,23,62,10,14,38,17,45,48,11,1,77,73,80,10,22,64,-6,37,59,75,49,70,26,28,48,39,22,40,77,79,34,38,4,78,57,76,59,11,51,42,1,15,3,72,-3,2,44,66,70,71,40,55,0,67,23,11,36
45,31,33,78,12,61,11,64,17,4,54,80,9,50,55,13,-1,7,79,65,45,37,38,0,25,65,71,2,15,15,28,58,37,24,12,60,43,47,32,61,35,13,2,21,27,58,80,38,-4,78,78,18,26,50,2,78,64,37,40,-7,63,76,23,17,47,59,33,30,62,78,69,47,16,70,40,-4,52,80,27,40,4,79,78,8,2,72,21,13,17,7,44,74,29,76,49,-7,51,6,23,78
78,40,2,72,78,77,71,-1,30,3,60,10,12,66,78,-5,59,23,9,38,33,34,69,32,36,4,44,9,17,74,8,30,77,12,79,39,25,25,5,17,74,69,49,69,77,4,3,47,-7,48,52,76,27,21,24,49,16,20,-7,-2,53,58,62,18,65,49,49,0,0,33,27,44,49,58,22,56,-6,38,32,49,33,2,23,68,60,52,59,44,48,70,-2,74,8,15,79,0,46,54,16,65
50,40,59,4,52,11,10,73,38,-6,10,-4,70,33,43,-6,72,77,61,17,77,53,9,25,31,64,76,25,68,11,60,49,10,51,34,7,3,-2,75,51,64,8,-5,74,39,-6,27,35,26,32,12,39,60,37,65,37,0,80,54,26,63,51,56,77,25,60,10,18,75,68,18,16,0,48,62,47,23,5,65,67,-2,68,52,3,46,25,39,46,80,74,11,25,78,32,12,40,4,23,67,79
22,-5,18,69,73,30,76,35,20,59,80,14,46,68,62,9,27,16,4,30,31,58,-7,3,38,29,75,66,47,47,75,13,43,19,64,39,-5,7,78,54,41,60,69,6,36,47,-5,0,-4,35,22,58,59,64,11,31,5,5,10,19,66,36,-4,1,31,12,37,34,73,57,20,-4,-7,31,52,80,77,-6,69,23,39,59,13,18,20,61,53,38,5,-4,10,43,24,25,40,80,75,22,26,20
31,37,21,29,34,43,34,39,46,76,71,-6,35,49,-2,19,69,31,28,14,36,78,69,59,28,37,15,29,56,10,16,38,8,-5,0,52,7,56,71,80,52,42,56,13,30,66,24,22,-7,77,5,65,75,15,70,78,52,-4,-2,61,20,45,20,22,52,43,71,11,27,64,1,47,34,42,66,32,37,44,67,-6,60,59,72,53,32,59,30,37,-5,31,42,78,1,73,44,70,9,16,-3,38
37,45,16,77,22,35,56,75,60,24,6,28,28,20,3,34,-3,45,71,12,16,75,12,15,10,20,53,15,55,50,76,71,44,35,12,5,22,30,73,78,48,22,10,41,27,31,22,44,4,71,19,56,28,80,77,38,6,46,18,72,50,-2,77,49,53,61,28,74,21,49,16,20,46,18,11,22,46,30,26,-6,4,-3,-3,61,9,22,26,71,-7,38,63,49,41,0,54,64,17,18,27,10
29,76,43,42,39,22,76,79,71,49,11,47,26,34,11,66,70,22,37,45,78,66,37,51,8,-6,4,65,-6,74,78,-2,37,24,62,11,63,36,56,22,55,25,3,-7,-1,77,66,74,-1,71,6,74,40,79,72,76,38,76,43,12,68,-2,-4,73,68,69,71,24,25,32,52,67,45,28,50,-1,67,69,46,36,13,29,34,21,51,35,23,8,17,6,17,44,-3,6,8,12,72,4,9,38
80,39,3,57,16,10,-4,55,55,46,35,-1,36,-7,63,57,4,68,17,22,-1,54,17,48,0,-4,43,55,42,28,42,4,33,15,57,2,10,26,22,41,23,4,68,44,24,66,50,0,49,75,63,4,8,5,72,46,-7,27,52,6,68,20,49,30,8,66,41,57,1,61,48,73,-1,18,49,14,-3,52,23,32,74,22,44,34,26,70,19,31,29,12,56,52,4,51,22,54,16,50,13,51
59,53,16,33,63,-4,32,71,12,32,17,33,-4,30,0,74,3,42,22,10,29,21,35,63,56,62,1,25,13,13,44,31,51,38,51,20,-7,14,25,22,37,32,20,16,33,-5,26,76,76,59,11,53,45,2,74,54,10,72,75,62,9,33,61,29,53,2,43,12,5,62,15,23,44,60,13,71,-2,67,22,50,31,46,51,50,1,37,66,64,8,79,29,80,46,-3,30,65,48,9,73,42
